,LemmaID,Handshape,SignType,Movement,RepeatedMovement,MajorLocation,MinorLocation,MinorLocation2,Contact,NonDomHandshape,pose_landmarks,pose_first10,pose_pseudokey_n7,pose_pseudokey_all,flat_10frames,flat_pseudo_n7,flat_pseudo_all
  [ 9.02000000e+02  2.50000000e+02 -6.99704289e-01]
  [ 1.05300000e+03  2.70000000e+02 -4.40884084e-01]
  [ 8.83000000e+02  2.73000000e+02 -4.68280643e-01]
  [ 1.00200000e+03  3.39000000e+02 -6.22733653e-01]
  [ 9.29000000e+02  3.42000000e+02 -6.30084693e-01]
  [ 1.21000000e+03  5.38000000e+02 -2.43419334e-01]
  [ 7.40000000e+02  5.45000000e+02 -3.01368028e-01]
  [ 1.27600000e+03  8.88000000e+02 -1.24721937e-01]
  [ 6.78000000e+02  8.96000000e+02 -2.17428625e-01]
  [ 1.29200000e+03  1.15100000e+03 -3.38026047e-01]
  [ 6.67000000e+02  1.16200000e+03 -4.38108772e-01]
  [ 1.31000000e+03  1.24800000e+03 -3.92253906e-01]
  [ 6.66000000e+02  1.24400000e+03 -5.01557112e-01]
  [ 1.28400000e+03  1.24900000e+03 -4.58123296e-01]
  [ 6.85000000e+02  1.22900000e+03 -5.68230033e-01]
  [ 1.25900000e+03  1.21500000e+03 -3.69718105e-01]
  [ 6.99000000e+02  1.19500000e+03 -4.68883455e-01]
  [ 1.11400000e+03  1.12500000e+03 -1.72692873e-02]
  [ 8.24000000e+02  1.19300000e+03  1.81701072e-02]
  [ 1.10000000e+03  1.67300000e+03  1.13890760e-01]
  [ 8.12000000e+02  1.66500000e+03  1.09931603e-01]
  [ 1.10800000e+03  2.10400000e+03  5.32906353e-01]
  [ 8.27000000e+02  2.10500000e+03  4.41104680e-01]
  [ 1.11300000e+03  2.16600000e+03  5.59161544e-01]
  [ 8.28000000e+02  2.17100000e+03  4.64030802e-01]
  [ 1.06900000e+03  2.25300000e+03  2.63172716e-01]
  [ 8.59000000e+02  2.24400000e+03  1.35420740e-01]]

 [[ 9.65000000e+02  2.89000000e+02 -7.19394922e-01]
  [ 9.94000000e+02  2.46000000e+02 -6.89235389e-01]
  [ 1.01400000e+03  2.46000000e+02 -6.89483225e-01]
  [ 1.02900000e+03  2.47000000e+02 -6.89714849e-01]
  [ 9.37000000e+02  2.48000000e+02 -6.97164118e-01]
  [ 9.19000000e+02  2.49000000e+02 -6.97353184e-01]
  [ 9.02000000e+02  2.51000000e+02 -6.97797000e-01]
  [ 1.05200000e+03  2.70000000e+02 -4.36522484e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.66344237e-01]
  [ 1.00200000e+03  3.39000000e+02 -6.19459093e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.27486885e-01]
  [ 1.20900000e+03  5.38000000e+02 -2.38225400e-01]
  [ 7.39000000e+02  5.45000000e+02 -2.97545224e-01]
  [ 1.27500000e+03  8.87000000e+02 -1.18822671e-01]
  [ 6.78000000e+02  8.95000000e+02 -2.15512604e-01]
  [ 1.29100000e+03  1.15000000e+03 -3.35613102e-01]
  [ 6.68000000e+02  1.16200000e+03 -4.37699705e-01]
  [ 1.31000000e+03  1.24700000e+03 -3.90730202e-01]
  [ 6.66000000e+02  1.24300000e+03 -5.01444757e-01]
  [ 1.28500000e+03  1.24800000e+03 -4.56181407e-01]
  [ 6.87000000e+02  1.22700000e+03 -5.68061233e-01]
  [ 1.26000000e+03  1.21300000e+03 -3.67524922e-01]
  [ 7.01000000e+02  1.19300000e+03 -4.68342394e-01]
  [ 1.11300000e+03  1.16700000e+03 -1.71106495e-02]
  [ 8.23000000e+02  1.19400000e+03  1.80086587e-02]
  [ 1.09900000e+03  1.67300000e+03  1.15456611e-01]
  [ 8.11000000e+02  1.66500000e+03  1.14607923e-01]
  [ 1.10800000e+03  2.10400000e+03  5.32962441e-01]
  [ 8.26000000e+02  2.10500000e+03  4.46067005e-01]
  [ 1.11300000e+03  2.16700000e+03  5.59296310e-01]
  [ 8.27000000e+02  2.17100000e+03  4.69122440e-01]
  [ 1.06900000e+03  2.25300000e+03  2.66719162e-01]
  [ 8.59000000e+02  2.24300000e+03  1.44112363e-01]]

 [[ 9.65000000e+02  2.90000000e+02 -6.95369840e-01]
  [ 9.94000000e+02  2.47000000e+02 -6.65843725e-01]
  [ 1.01400000e+03  2.47000000e+02 -6.66087925e-01]
  [ 1.03000000e+03  2.47000000e+02 -6.66343927e-01]
  [ 9.37000000e+02  2.49000000e+02 -6.75917506e-01]
  [ 9.20000000e+02  2.49000000e+02 -6.76123023e-01]
  [ 9.03000000e+02  2.51000000e+02 -6.76561058e-01]
  [ 1.05200000e+03  2.70000000e+02 -4.18072790e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.57517922e-01]
  [ 1.00200000e+03  3.40000000e+02 -5.96676707e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.07616127e-01]
  [ 1.20900000e+03  5.38000000e+02 -2.17560247e-01]
  [ 7.38000000e+02  5.45000000e+02 -2.95396239e-01]
  [ 1.27500000e+03  8.86000000e+02 -9.28261057e-02]
  [ 6.78000000e+02  8.95000000e+02 -2.15231478e-01]
  [ 1.29100000e+03  1.14400000e+03 -3.00045997e-01]
  [ 6.72000000e+02  1.16200000e+03 -4.32091653e-01]
  [ 1.31000000e+03  1.24000000e+03 -3.51667881e-01]
  [ 6.71000000e+02  1.24000000e+03 -4.93599087e-01]
  [ 1.28200000e+03  1.23700000e+03 -4.15082157e-01]
  [ 6.93000000e+02  1.22500000e+03 -5.56657434e-01]
  [ 1.25800000e+03  1.20300000e+03 -3.30915451e-01]
  [ 7.06000000e+02  1.19100000e+03 -4.60497677e-01]
  [ 1.11200000e+03  1.13600000e+03 -1.35171926e-02]
  [ 8.23000000e+02  1.19400000e+03  1.43033220e-02]
  [ 1.09900000e+03  1.67100000e+03  1.14663944e-01]
  [ 8.11000000e+02  1.66100000e+03  1.10336952e-01]
  [ 1.10800000e+03  2.10000000e+03  5.15267849e-01]
  [ 8.27000000e+02  2.09800000e+03  4.21337426e-01]
  [ 1.11300000e+03  2.16300000e+03  5.40951192e-01]
  [ 8.28000000e+02  2.16500000e+03  4.42503989e-01]
  [ 1.06900000e+03  2.24900000e+03  2.65797734e-01]
  [ 8.59000000e+02  2.23400000e+03  1.38169155e-01]]

 [[ 9.65000000e+02  2.90000000e+02 -7.04740345e-01]
  [ 9.95000000e+02  2.47000000e+02 -6.74950898e-01]
  [ 1.01400000e+03  2.47000000e+02 -6.75196111e-01]
  [ 1.03000000e+03  2.48000000e+02 -6.75468981e-01]
  [ 9.38000000e+02  2.49000000e+02 -6.85704589e-01]
  [ 9.20000000e+02  2.49000000e+02 -6.85917079e-01]
  [ 9.03000000e+02  2.51000000e+02 -6.86353087e-01]
  [ 1.05200000e+03  2.70000000e+02 -4.23318267e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.65039164e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.04038954e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.16234958e-01]
  [ 1.20800000e+03  5.38000000e+02 -2.18561083e-01]
  [ 7.37000000e+02  5.45000000e+02 -2.98130780e-01]
  [ 1.27500000e+03  8.85000000e+02 -9.82024372e-02]
  [ 6.78000000e+02  8.94000000e+02 -2.21331999e-01]
  [ 1.29100000e+03  1.13700000e+03 -3.00717235e-01]
  [ 6.73000000e+02  1.16200000e+03 -4.45246518e-01]
  [ 1.30600000e+03  1.23200000e+03 -3.53768945e-01]
  [ 6.72000000e+02  1.23900000e+03 -5.09681940e-01]
  [ 1.27800000e+03  1.22800000e+03 -4.17235464e-01]
  [ 6.95000000e+02  1.22200000e+03 -5.69620669e-01]
  [ 1.25500000e+03  1.19400000e+03 -3.32100868e-01]
  [ 7.08000000e+02  1.18800000e+03 -4.72300410e-01]
  [ 1.11100000e+03  1.17100000e+03 -1.24029303e-02]
  [ 8.22000000e+02  1.19400000e+03  1.31391119e-02]
  [ 1.09900000e+03  1.67000000e+03  1.21706672e-01]
  [ 8.11000000e+02  1.66000000e+03  1.15484156e-01]
  [ 1.10800000e+03  2.09900000e+03  5.45498550e-01]
  [ 8.27000000e+02  2.09600000e+03  4.49282467e-01]
  [ 1.11300000e+03  2.16100000e+03  5.74358582e-01]
  [ 8.28000000e+02  2.16200000e+03  4.73483950e-01]
  [ 1.07000000e+03  2.24700000e+03  2.98896700e-01]
  [ 8.60000000e+02  2.23300000e+03  1.65136740e-01]]

 [[ 9.65000000e+02  2.90000000e+02 -7.13858247e-01]
  [ 9.95000000e+02  2.47000000e+02 -6.83414459e-01]
  [ 1.01400000e+03  2.47000000e+02 -6.83668375e-01]
  [ 1.03000000e+03  2.48000000e+02 -6.83919251e-01]
  [ 9.38000000e+02  2.49000000e+02 -6.94616258e-01]
  [ 9.20000000e+02  2.49000000e+02 -6.94820642e-01]
  [ 9.03000000e+02  2.51000000e+02 -6.95274472e-01]
  [ 1.05200000e+03  2.70000000e+02 -4.26120400e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.69361633e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.10770881e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.23538613e-01]
  [ 1.20800000e+03  5.39000000e+02 -2.20593393e-01]
  [ 7.36000000e+02  5.45000000e+02 -3.00214767e-01]
  [ 1.27500000e+03  8.85000000e+02 -1.01088546e-01]
  [ 6.77000000e+02  8.94000000e+02 -2.24891290e-01]
  [ 1.29100000e+03  1.13400000e+03 -3.27385783e-01]
  [ 6.73000000e+02  1.16300000e+03 -4.62282270e-01]
  [ 1.30600000e+03  1.23100000e+03 -3.89348418e-01]
  [ 6.71000000e+02  1.24100000e+03 -5.31204939e-01]
  [ 1.27800000e+03  1.22300000e+03 -4.55709815e-01]
  [ 6.95000000e+02  1.22300000e+03 -5.93663931e-01]
  [ 1.25400000e+03  1.19000000e+03 -3.60851288e-01]
  [ 7.08000000e+02  1.18900000e+03 -4.90639955e-01]
  [ 1.11100000e+03  1.19000000e+03 -1.16147213e-02]
  [ 8.22000000e+02  1.19700000e+03  1.23859439e-02]
  [ 1.09900000e+03  1.67200000e+03  1.27556548e-01]
  [ 8.11000000e+02  1.66300000e+03  1.16913624e-01]
  [ 1.10900000e+03  2.10000000e+03  5.63606024e-01]
  [ 8.27000000e+02  2.09700000e+03  4.63904411e-01]
  [ 1.11300000e+03  2.16300000e+03  5.92802942e-01]
  [ 8.28000000e+02  2.16300000e+03  4.89316911e-01]
  [ 1.07000000e+03  2.25000000e+03  3.08934301e-01]
  [ 8.60000000e+02  2.23500000e+03  1.71461448e-01]]

 [[ 9.66000000e+02  2.90000000e+02 -7.13780463e-01]
  [ 9.95000000e+02  2.47000000e+02 -6.83394790e-01]
  [ 1.01400000e+03  2.48000000e+02 -6.83648944e-01]
  [ 1.03000000e+03  2.48000000e+02 -6.83897376e-01]
  [ 9.38000000e+02  2.49000000e+02 -6.94237530e-01]
  [ 9.20000000e+02  2.49000000e+02 -6.94438100e-01]
  [ 9.03000000e+02  2.51000000e+02 -6.94890022e-01]
  [ 1.05200000e+03  2.71000000e+02 -4.26290154e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.68070239e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.10771239e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.23076499e-01]
  [ 1.20800000e+03  5.38000000e+02 -2.18997896e-01]
  [ 7.36000000e+02  5.44000000e+02 -2.96743482e-01]
  [ 1.27500000e+03  8.85000000e+02 -9.72383544e-02]
  [ 6.76000000e+02  8.94000000e+02 -2.21755162e-01]
  [ 1.29200000e+03  1.13400000e+03 -3.25666606e-01]
  [ 6.66000000e+02  1.16300000e+03 -4.59786803e-01]
  [ 1.30700000e+03  1.23000000e+03 -3.86957049e-01]
  [ 6.59000000e+02  1.24100000e+03 -5.27513325e-01]
  [ 1.28400000e+03  1.22300000e+03 -4.53994870e-01]
  [ 6.83000000e+02  1.22300000e+03 -5.92490852e-01]
  [ 1.25900000e+03  1.19000000e+03 -3.59377801e-01]
  [ 6.98000000e+02  1.18900000e+03 -4.88914073e-01]
  [ 1.11200000e+03  1.14700000e+03 -1.10259140e-02]
  [ 8.22000000e+02  1.19700000e+03  1.18362065e-02]
  [ 1.10300000e+03  1.67500000e+03  1.16414353e-01]
  [ 8.12000000e+02  1.66500000e+03  1.09402567e-01]
  [ 1.11300000e+03  2.10200000e+03  5.56398928e-01]
  [ 8.29000000e+02  2.09900000e+03  4.59086925e-01]
  [ 1.11800000e+03  2.16400000e+03  5.85208833e-01]
  [ 8.29000000e+02  2.16500000e+03  4.83790189e-01]
  [ 1.07300000e+03  2.25400000e+03  2.99358815e-01]
  [ 8.62000000e+02  2.23900000e+03  1.64482072e-01]]

 [[ 9.66000000e+02  2.90000000e+02 -7.22091138e-01]
  [ 9.95000000e+02  2.47000000e+02 -6.91533864e-01]
  [ 1.01400000e+03  2.48000000e+02 -6.91795468e-01]
  [ 1.03000000e+03  2.48000000e+02 -6.92025721e-01]
  [ 9.38000000e+02  2.49000000e+02 -7.01131761e-01]
  [ 9.20000000e+02  2.49000000e+02 -7.01332092e-01]
  [ 9.03000000e+02  2.51000000e+02 -7.01794863e-01]
  [ 1.05300000e+03  2.71000000e+02 -4.30637628e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.68758285e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.17459953e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.28256738e-01]
  [ 1.20800000e+03  5.38000000e+02 -2.18594119e-01]
  [ 7.36000000e+02  5.44000000e+02 -2.94130981e-01]
  [ 1.27500000e+03  8.82000000e+02 -9.85219255e-02]
  [ 6.76000000e+02  8.94000000e+02 -2.15588152e-01]
  [ 1.29400000e+03  1.13200000e+03 -3.35752219e-01]
  [ 6.59000000e+02  1.16300000e+03 -4.58223283e-01]
  [ 1.30800000e+03  1.22700000e+03 -3.98890287e-01]
  [ 6.43000000e+02  1.24100000e+03 -5.25801837e-01]
  [ 1.29000000e+03  1.21900000e+03 -4.67262655e-01]
  [ 6.66000000e+02  1.22400000e+03 -5.94935715e-01]
  [ 1.26500000e+03  1.18600000e+03 -3.70771617e-01]
  [ 6.84000000e+02  1.19000000e+03 -4.88478720e-01]
  [ 1.11200000e+03  1.12900000e+03 -9.11064539e-03]
  [ 8.22000000e+02  1.19700000e+03  1.00073945e-02]
  [ 1.10400000e+03  1.67500000e+03  7.33416229e-02]
  [ 8.15000000e+02  1.66300000e+03  5.82991093e-02]
  [ 1.11700000e+03  2.10200000e+03  5.27988195e-01]
  [ 8.31000000e+02  2.09900000e+03  4.09436762e-01]
  [ 1.12200000e+03  2.16400000e+03  5.57414412e-01]
  [ 8.31000000e+02  2.16500000e+03  4.33159232e-01]
  [ 1.07700000e+03  2.25400000e+03  2.64433116e-01]
  [ 8.65000000e+02  2.23900000e+03  1.05068520e-01]]

 [[ 9.66000000e+02  2.90000000e+02 -7.64094412e-01]
  [ 9.95000000e+02  2.48000000e+02 -7.33657241e-01]
  [ 1.01400000e+03  2.48000000e+02 -7.33920217e-01]
  [ 1.03000000e+03  2.48000000e+02 -7.34135747e-01]
  [ 9.38000000e+02  2.49000000e+02 -7.41873443e-01]
  [ 9.20000000e+02  2.49000000e+02 -7.42082179e-01]
  [ 9.03000000e+02  2.51000000e+02 -7.42556810e-01]
  [ 1.05300000e+03  2.71000000e+02 -4.68603402e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.99814838e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.58256948e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.66979194e-01]
  [ 1.20800000e+03  5.38000000e+02 -2.45577365e-01]
  [ 7.36000000e+02  5.44000000e+02 -3.11601311e-01]
  [ 1.27600000e+03  8.84000000e+02 -1.24825858e-01]
  [ 6.75000000e+02  8.95000000e+02 -2.32908726e-01]
  [ 1.29700000e+03  1.13400000e+03 -3.74004483e-01]
  [ 6.50000000e+02  1.16600000e+03 -4.85144168e-01]
  [ 1.31300000e+03  1.23100000e+03 -4.40367520e-01]
  [ 6.34000000e+02  1.25300000e+03 -5.55984259e-01]
  [ 1.30500000e+03  1.22400000e+03 -5.10188401e-01]
  [ 6.57000000e+02  1.23600000e+03 -6.33219182e-01]
  [ 1.27800000e+03  1.19200000e+03 -4.09761816e-01]
  [ 6.76000000e+02  1.20300000e+03 -5.20547986e-01]
  [ 1.11400000e+03  1.18000000e+03 -9.12430417e-03]
  [ 8.23000000e+02  1.20000000e+03  1.00252870e-02]
  [ 1.10900000e+03  1.68300000e+03  7.77024701e-02]
  [ 8.17000000e+02  1.66900000e+03  6.97449148e-02]
  [ 1.12000000e+03  2.10900000e+03  5.43035865e-01]
  [ 8.33000000e+02  2.10600000e+03  4.31073159e-01]
  [ 1.12500000e+03  2.17300000e+03  5.74252546e-01]
  [ 8.32000000e+02  2.17400000e+03  4.58418399e-01]
  [ 1.08200000e+03  2.26400000e+03  2.74759561e-01]
  [ 8.68000000e+02  2.24600000e+03  1.17185742e-01]]

 [[ 9.66000000e+02  2.90000000e+02 -7.58435965e-01]
  [ 9.95000000e+02  2.48000000e+02 -7.27168441e-01]
  [ 1.01400000e+03  2.48000000e+02 -7.27442205e-01]
  [ 1.03000000e+03  2.48000000e+02 -7.27666497e-01]
  [ 9.38000000e+02  2.49000000e+02 -7.35248864e-01]
  [ 9.20000000e+02  2.49000000e+02 -7.35448062e-01]
  [ 9.03000000e+02  2.51000000e+02 -7.35922158e-01]
  [ 1.05300000e+03  2.71000000e+02 -4.62857187e-01]
  [ 8.82000000e+02  2.73000000e+02 -4.93332297e-01]
  [ 1.00200000e+03  3.40000000e+02 -6.53296828e-01]
  [ 9.29000000e+02  3.43000000e+02 -6.61737740e-01]
  [ 1.20800000e+03  5.38000000e+02 -2.44486198e-01]
  [ 7.36000000e+02  5.45000000e+02 -3.09285432e-01]
  [ 1.27600000e+03  8.86000000e+02 -1.31907538e-01]
  [ 6.75000000e+02  8.97000000e+02 -2.31360197e-01]
  [ 1.29800000e+03  1.13600000e+03 -3.96214932e-01]
  [ 6.48000000e+02  1.16600000e+03 -4.85547602e-01]
  [ 1.31500000e+03  1.23500000e+03 -4.67327952e-01]
  [ 6.33000000e+02  1.25500000e+03 -5.58469057e-01]
  [ 1.30600000e+03  1.22600000e+03 -5.37180543e-01]
  [ 6.57000000e+02  1.23800000e+03 -6.35491312e-01]
  [ 1.27800000e+03  1.19400000e+03 -4.32438940e-01]
  [ 6.76000000e+02  1.20500000e+03 -5.21452188e-01]
  [ 1.11500000e+03  1.20100000e+03 -9.14919656e-03]
  [ 8.23000000e+02  1.20400000e+03  1.00699775e-02]
  [ 1.11000000e+03  1.69100000e+03  7.46335015e-02]
  [ 8.17000000e+02  1.67500000e+03  7.02554435e-02]
  [ 1.12000000e+03  2.11800000e+03  5.42933464e-01]
  [ 8.32000000e+02  2.11200000e+03  4.31904346e-01]
  [ 1.12500000e+03  2.18100000e+03  5.73737383e-01]
  [ 8.32000000e+02  2.18100000e+03  4.59881395e-01]
  [ 1.08300000e+03  2.27100000e+03  2.74309367e-01]
  [ 8.68000000e+02  2.25300000e+03  1.21702097e-01]]]","[array([[ 9.68000000e+02,  2.92000000e+02, -8.52774978e-01],
       [ 9.96000000e+02,  2.46000000e+02, -8.17311347e-01],
       [ 1.00900000e+03,  2.46000000e+02, -8.17516744e-01],
       [ 1.02500000e+03,  2.46000000e+02, -8.17738593e-01],
       [ 9.43000000e+02,  2.49000000e+02, -8.24103177e-01],
       [ 9.24000000e+02,  2.50000000e+02, -8.24432790e-01],
       [ 9.08000000e+02,  2.51000000e+02, -8.24754775e-01],
       [ 1.05000000e+03,  2.67000000e+02, -5.62996209e-01],
       [ 8.84000000e+02,  2.74000000e+02, -5.89944899e-01],
       [ 1.00000000e+03,  3.37000000e+02, -7.53032327e-01],
       [ 9.35000000e+02,  3.38000000e+02, -7.61138499e-01],
       [ 1.20800000e+03,  5.41000000e+02, -3.76437992e-01],
       [ 7.35000000e+02,  5.31000000e+02, -3.95038664e-01],
       [ 1.27000000e+03,  8.65000000e+02, -3.06662142e-01],
       [ 6.57000000e+02,  8.72000000e+02, -3.35797995e-01],
       [ 1.31300000e+03,  1.10100000e+03, -5.35584092e-01],
       [ 6.26000000e+02,  1.11800000e+03, -5.61489224e-01],
       [ 1.34600000e+03,  1.21400000e+03, -6.03104949e-01],
       [ 6.02000000e+02,  1.20100000e+03, -6.23275876e-01],
       [ 1.31500000e+03,  1.20800000e+03, -6.49884522e-01],
       [ 6.20000000e+02,  1.19000000e+03, -6.90416038e-01],
       [ 1.28900000e+03,  1.17600000e+03, -5.60153961e-01],
       [ 6.40000000e+02,  1.16300000e+03, -5.93048453e-01],
       [ 1.09800000e+03,  1.08200000e+03, -1.45261250e-02],
       [ 8.43000000e+02,  1.09400000e+03,  1.54664060e-02],
       [ 1.11900000e+03,  1.47400000e+03,  7.13999616e-03],
       [ 8.67000000e+02,  1.47700000e+03,  2.28438098e-02],
       [ 1.13300000e+03,  1.84200000e+03,  6.11411512e-01],
       [ 8.68000000e+02,  1.86200000e+03,  5.28190494e-01],
       [ 1.13600000e+03,  1.90400000e+03,  6.57958269e-01],
       [ 8.64000000e+02,  1.93100000e+03,  5.69039226e-01],
       [ 1.12200000e+03,  1.99100000e+03,  4.13040429e-01],
       [ 9.02000000e+02,  1.99700000e+03,  2.72712082e-01]]), array([[ 9.68000000e+02,  2.92000000e+02, -7.95815051e-01],
       [ 9.96000000e+02,  2.46000000e+02, -7.65002251e-01],
       [ 1.01100000e+03,  2.46000000e+02, -7.65222549e-01],
       [ 1.02800000e+03,  2.46000000e+02, -7.65384674e-01],
       [ 9.43000000e+02,  2.49000000e+02, -7.69362390e-01],
       [ 9.24000000e+02,  2.50000000e+02, -7.69624114e-01],
       [ 9.07000000e+02,  2.51000000e+02, -7.70036757e-01],
       [ 1.05300000e+03,  2.67000000e+02, -5.18073440e-01],
       [ 8.84000000e+02,  2.74000000e+02, -5.32968760e-01],
       [ 1.00100000e+03,  3.37000000e+02, -6.98391855e-01],
       [ 9.35000000e+02,  3.39000000e+02, -7.02841818e-01],
       [ 1.20700000e+03,  5.41000000e+02, -3.30427647e-01],
       [ 7.35000000e+02,  5.31000000e+02, -3.29427719e-01],
       [ 1.26900000e+03,  8.68000000e+02, -2.51442015e-01],
       [ 6.58000000e+02,  8.70000000e+02, -2.45898902e-01],
       [ 1.30000000e+03,  1.10400000e+03, -4.92405236e-01],
       [ 6.31000000e+02,  1.11600000e+03, -4.78275090e-01],
       [ 1.33100000e+03,  1.21200000e+03, -5.58247983e-01],
       [ 6.09000000e+02,  1.19700000e+03, -5.41676164e-01],
       [ 1.29800000e+03,  1.20900000e+03, -6.16198421e-01],
       [ 6.28000000e+02,  1.18300000e+03, -6.09664083e-01],
       [ 1.27300000e+03,  1.17600000e+03, -5.22207737e-01],
       [ 6.45000000e+02,  1.15500000e+03, -5.10500789e-01],
       [ 1.10000000e+03,  1.09300000e+03, -1.86588708e-02],
       [ 8.37000000e+02,  1.13700000e+03,  1.96999907e-02],
       [ 1.11000000e+03,  1.56100000e+03,  4.92329802e-03],
       [ 8.47000000e+02,  1.54600000e+03,  2.19773278e-02],
       [ 1.12200000e+03,  1.95800000e+03,  4.52242166e-01],
       [ 8.56000000e+02,  1.96100000e+03,  3.67714226e-01],
       [ 1.12700000e+03,  2.02200000e+03,  4.79794413e-01],
       [ 8.54000000e+02,  2.03300000e+03,  3.90889734e-01],
       [ 1.09600000e+03,  2.10300000e+03,  1.99144155e-01],
       [ 8.88000000e+02,  2.09000000e+03,  7.50572458e-02]]), array([[ 9.70000000e+02,  2.92000000e+02, -7.66884506e-01],
       [ 9.99000000e+02,  2.46000000e+02, -7.36411154e-01],
       [ 1.01400000e+03,  2.46000000e+02, -7.36611307e-01],
       [ 1.03100000e+03,  2.46000000e+02, -7.36740112e-01],
       [ 9.44000000e+02,  2.48000000e+02, -7.40786493e-01],
       [ 9.24000000e+02,  2.49000000e+02, -7.41034627e-01],
       [ 9.08000000e+02,  2.51000000e+02, -7.41441429e-01],
       [ 1.05600000e+03,  2.68000000e+02, -4.94884998e-01],
       [ 8.84000000e+02,  2.74000000e+02, -5.09861052e-01],
       [ 1.00300000e+03,  3.37000000e+02, -6.71943307e-01],
       [ 9.36000000e+02,  3.39000000e+02, -6.76378071e-01],
       [ 1.20700000e+03,  5.41000000e+02, -3.15085918e-01],
       [ 7.36000000e+02,  5.31000000e+02, -3.09607238e-01],
       [ 1.26900000e+03,  8.71000000e+02, -2.38611907e-01],
       [ 6.58000000e+02,  8.68000000e+02, -2.21975356e-01],
       [ 1.29300000e+03,  1.10600000e+03, -4.79064912e-01],
       [ 6.33000000e+02,  1.11500000e+03, -4.50416088e-01],
       [ 1.31700000e+03,  1.20900000e+03, -5.43981552e-01],
       [ 6.13000000e+02,  1.19100000e+03, -5.12427568e-01],
       [ 1.28400000e+03,  1.20900000e+03, -6.00923359e-01],
       [ 6.32000000e+02,  1.17400000e+03, -5.79062223e-01],
       [ 1.26100000e+03,  1.17600000e+03, -5.08371770e-01],
       [ 6.49000000e+02,  1.14600000e+03, -4.81938630e-01],
       [ 1.10100000e+03,  1.09900000e+03, -2.16450393e-02],
       [ 8.37000000e+02,  1.13600000e+03,  2.26958618e-02],
       [ 1.10800000e+03,  1.57900000e+03,  2.70384829e-03],
       [ 8.43000000e+02,  1.56500000e+03,  2.02993117e-02],
       [ 1.11900000e+03,  1.98200000e+03,  4.19459730e-01],
       [ 8.53000000e+02,  1.98400000e+03,  3.35775465e-01],
       [ 1.12500000e+03,  2.04600000e+03,  4.44675773e-01],
       [ 8.52000000e+02,  2.05500000e+03,  3.56985033e-01],
       [ 1.08900000e+03,  2.12600000e+03,  1.64048657e-01],
       [ 8.84000000e+02,  2.11300000e+03,  4.26422283e-02]]), array([[ 9.73000000e+02,  2.91000000e+02, -7.66532838e-01],
       [ 1.00000000e+03,  2.46000000e+02, -7.34683990e-01],
       [ 1.01700000e+03,  2.46000000e+02, -7.34888732e-01],
       [ 1.03300000e+03,  2.46000000e+02, -7.35036492e-01],
       [ 9.45000000e+02,  2.48000000e+02, -7.40567803e-01],
       [ 9.25000000e+02,  2.49000000e+02, -7.40803361e-01],
       [ 9.09000000e+02,  2.50000000e+02, -7.41203249e-01],
       [ 1.05700000e+03,  2.68000000e+02, -4.87877548e-01],
       [ 8.84000000e+02,  2.74000000e+02, -5.09767175e-01],
       [ 1.00500000e+03,  3.37000000e+02, -6.69995070e-01],
       [ 9.37000000e+02,  3.39000000e+02, -6.76323354e-01],
       [ 1.20600000e+03,  5.41000000e+02, -3.04929227e-01],
       [ 7.36000000e+02,  5.31000000e+02, -3.13948721e-01],
       [ 1.26900000e+03,  8.74000000e+02, -2.24640593e-01],
       [ 6.58000000e+02,  8.67000000e+02, -2.26878330e-01],
       [ 1.28800000e+03,  1.10800000e+03, -4.68734831e-01],
       [ 6.37000000e+02,  1.11400000e+03, -4.55869555e-01],
       [ 1.31100000e+03,  1.20900000e+03, -5.34336805e-01],
       [ 6.21000000e+02,  1.19000000e+03, -5.19465327e-01],
       [ 1.28000000e+03,  1.21100000e+03, -5.92450261e-01],
       [ 6.41000000e+02,  1.17100000e+03, -5.86900949e-01],
       [ 1.25700000e+03,  1.17700000e+03, -4.98683780e-01],
       [ 6.57000000e+02,  1.14300000e+03, -4.87540364e-01],
       [ 1.10100000e+03,  1.10300000e+03, -2.18318533e-02],
       [ 8.34000000e+02,  1.15100000e+03,  2.28678659e-02],
       [ 1.10400000e+03,  1.60100000e+03,  4.71378937e-02],
       [ 8.35000000e+02,  1.58800000e+03,  3.19958553e-02],
